id,classification,Kingdom,Phylum,Class,Order,Family,Genus
62bf37c50994a06e6c8c93355ad1caa0,Bacteria(100);Pseudomonadota(100);Gammaproteobacteria(100);Pseudomonadales(98);Pseudomonadaceae(98);Pseudomonas(84),Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
4b13979d719e78a50cb0eac34d72dec1,Bacteria(100);Pseudomonadota(100);Betaproteobacteria(99);Burkholderiales(95);Burkholderiales_unclassified(95);Burkholderiales_unclassified(95),Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiales_unclassified,Burkholderiales_unclassified
38aff035451e491e5905508b9a173fb6,Bacteria(100);Bacillota(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Lactobacillus(100),Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
0c4b17f88dae47697d3bceb3663f47ce,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Mediterraneibacter(99),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter
dd222108ed685d6a936d2011ea220998,Bacteria(100);Fusobacteriota(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichiaceae_unclassified(100),Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichiaceae_unclassified
7cdabbffaaa6cc6d9f478d91f312a8ee,Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Segatella(100),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella
f99678fdc17d27a97c79faac3f2980a4,Bacteria(100);Pseudomonadota(100);Betaproteobacteria(100);Neisseriales(99);Neisseriaceae(98);Neisseriaceae_unclassified(98),Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseriaceae_unclassified
126d3c82f184c4d9058cab124f287968,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Micrococcales(100);Intrasporangiaceae(100);Intrasporangiaceae_unclassified(100),Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Intrasporangiaceae,Intrasporangiaceae_unclassified
823698689031b0b9c2c5152f92ffc70f,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
9e1c6b703a4312cce306c7757688a351,Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidales(100);Odoribacteraceae(100);Odoribacter(100),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter
1edc5497d3daf6d914427d32b71daa52,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Peptoniphilaceae(100);Parvimonas(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Peptoniphilaceae,Parvimonas
9f1913b781d2cde1c8a4c57b7dc2ab83,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Oribacterium(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Oribacterium
96a7dbb0e2c57e289c05b82e2db880be,Bacteria(100);Cyanobacteriota(100);Chloroplast(100);Chloroplast_incertae_sedis(100);Chloroplast(100);Streptophyta(100),Bacteria,Cyanobacteriota,Chloroplast,Chloroplast_incertae_sedis,Chloroplast,Streptophyta
201b6484b6abe3d4c587464be6cbd574,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Oscillospiraceae(92);Oscillospiraceae_unclassified(92),Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Oscillospiraceae_unclassified
3b65e1db6742cc44493248fff266f564,Bacteria(100);Bacillota(98);Clostridia(98);Eubacteriales(98);Lachnospiraceae(96);Lachnospiraceae_unclassified(96),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
7dd981802694dec3ecdb61ee53805956,Bacteria(100);Bacillota(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(97);Latilactobacillus(83),Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus
ecf9eb9fa3970ff27a221e626395c75d,Eukaryota(92);Plantae(92);Liliopsida(92);Poales(92);Poaceae(92);Zea(92),Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
e7a3af060bcc6686986ddfdf5536fac8,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Mycobacteriales(99);Corynebacteriaceae(99);Corynebacterium(99),Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium
10710d3d706451c3536228e4b7d146db,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Mycobacteriales(100);Corynebacteriaceae(98);Corynebacterium(98),Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium
1c7d1f74c2c43b872972f974eb196915,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Peptostreptococcaceae(100);Peptacetobacter(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Peptacetobacter
55937e5781c91185e27a91216008e4ca,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Gallintestinimicrobium(94),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Gallintestinimicrobium
dab4d3e6078cfc510502a47c98e82081,Bacteria(100);Bacillota(99);Negativicutes(99);Veillonellales(97);Veillonellaceae(97);Veillonella(97),Bacteria,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella
d8f7f446987e67092b6256c10b1ee69e,Bacteria(100);Bacillota(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100),Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
0dcaf9358eddf685864afb883cdf2363,Bacteria(100);Bacillota(98);Clostridia(97);Eubacteriales(97);Lachnospiraceae(96);Lachnospiraceae_unclassified(96),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
9b0549bb6e63f681bf133d2c7996055d,Bacteria(100);Bacillota(100);Erysipelotrichia(100);Erysipelotrichales(100);Erysipelotrichaceae(100);Solobacterium(100),Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Solobacterium
a0b0961c7ba318abff3e5a93f09f495e,Bacteria(100);Bacillota(93);Clostridia(92);Eubacteriales(92);Oscillospiraceae(89);Oscillospiraceae_unclassified(89),Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Oscillospiraceae_unclassified
868a4fe285b85fa1b8eb40071d5397be,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Enterocloster(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster
7f99061140cbf6c9081a204380efd8e1,Bacteria(98);Bacteroidota(90);Bacteroidia(88);Bacteroidales(88);Prevotellaceae(83);Prevotellaceae_unclassified(83),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
b00d44992702bd3743d7f353638d42f9,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Enterocloster(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster
4fccea69a702bcb90cc0147c0fff2995,Bacteria(100);Bacteroidota(97);Bacteroidia(86);Bacteroidales(86);Bacteroidales_unclassified(86);Bacteroidales_unclassified(86),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidales_unclassified,Bacteroidales_unclassified
aadef7fba5a0754fb631409c11fb331f,Bacteria(100);Pseudomonadota(100);Gammaproteobacteria(100);Pasteurellales(100);Pasteurellaceae(100);Pasteurellaceae_unclassified(100),Bacteria,Pseudomonadota,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Pasteurellaceae_unclassified
ed75725613954c459019eec50b431f9f,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Mycobacteriales(98);Corynebacteriaceae(97);Corynebacterium(97),Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium
c04b03fdea7f81c8c52fc540c50a24a4,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Blautia(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Blautia
6fea19332b7fb980e2124d0339c596c2,Bacteria(100);Bacteroidota(100);Bacteroidia(94);Bacteroidales(94);Porphyromonadaceae(93);Porphyromonas(92),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas
9acad60e1ad588fb9250aab68dee645d,Bacteria(100);Fusobacteriota(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100),Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium
bfdc8d2e7693336b4f3781920d3fa253,Eukaryota(98);Plantae(98);Liliopsida(98);Poales(98);Poaceae(98);Zea(98),Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
cfe4948493ea1b183b006512be10924a,Bacteria(100);Bacteroidota(88);Bacteroidota_unclassified(88);Bacteroidota_unclassified(88);Bacteroidota_unclassified(88);Bacteroidota_unclassified(88),Bacteria,Bacteroidota,Bacteroidota_unclassified,Bacteroidota_unclassified,Bacteroidota_unclassified,Bacteroidota_unclassified
80b20e907aa4fcf2309796bc303d151d,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Oscillospiraceae(100);Oscillospiraceae_unclassified(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Oscillospiraceae_unclassified
919764896275058362e55f0849d2b38b,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
9da7a39de7e82006cc9533681adf765a,Bacteria(100);Fusobacteriota(100);Fusobacteriia(100);Fusobacteriales(100);Fusobacteriaceae(100);Fusobacterium(100),Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium
f3194c2eb241f821239009ca55dbb30c,Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Prevotellaceae_unclassified(100),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotellaceae_unclassified
2ca928ad9749bb9726c35d6528fefec1,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(100);Hyphomicrobiales(100);Methylobacteriaceae(100);Methylobacterium(91),Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Methylobacterium
50e96bbd1a8267119529843a1acb43a5,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Mycobacteriales(99);Nocardiaceae(98);Rhodococcus(98),Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Nocardiaceae,Rhodococcus
5a02c9985adcd7543dff8c846cff62a5,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(100);Rhodobacterales(100);Paracoccaceae(88);Paracoccaceae_unclassified(88),Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccaceae_unclassified
54a5af5112600a1faf06be268f95616e,Eukaryota(100);Plantae(100);Liliopsida(100);Poales(100);Poaceae(100);Zea(100),Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
b428acd97e6af974db1b053a2bc2b5c8,Bacteria(100);Pseudomonadota(100);Betaproteobacteria(100);Burkholderiales(99);Comamonadaceae(98);Comamonadaceae_unclassified(98),Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonadaceae_unclassified
53729ba7429e5bd2fe96229b14452bdc,Bacteria(100);Bacteroidota(100);Flavobacteriia(100);Flavobacteriales(100);Flavobacteriaceae(100);Capnocytophaga(97),Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga
3add7df323955b22d1cea664ef38165d,Bacteria(100);Bacillota(99);Clostridia(99);Eubacteriales(99);Lachnospiraceae(97);Lachnospiraceae_unclassified(97),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
7f4909ae8d31a3995fa2c200c690a21f,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(100);Caulobacterales(95);Caulobacteraceae(95);Brevundimonas(95),Bacteria,Pseudomonadota,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
7ee56e891d069e18c3c8eb866924a26c,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Propionibacteriales(100);Nocardioidaceae(98);Aeromicrobium(98),Bacteria,Actinomycetota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Aeromicrobium
8b111e12f8f73205bac732c7479a97e8,Bacteria(100);Pseudomonadota(100);Gammaproteobacteria(100);Pseudomonadales(96);Pseudomonadaceae(96);Pseudomonas(94),Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
66a605fcdaa020dbdd6136f241ea79d9,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
a1b971c01ce0b220275c218adbe717c1,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Oscillospiraceae(100);Ruthenibacterium(98),Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium
e73fc2655e1cca4a2b1c419da3630c72,Bacteria(100);Bacillota(100);Bacilli(100);Lactobacillales(100);Lactobacillaceae(100);Ligilactobacillus(97),Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus
39b5567d2d979a9172c02435a5ede59d,Bacteria(100);Pseudomonadota(100);Betaproteobacteria(99);Burkholderiales(99);Burkholderiales_unclassified(99);Burkholderiales_unclassified(99),Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiales_unclassified,Burkholderiales_unclassified
5df503c1ddf8f3f4ac9e49e983e3d7fd,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
e22afe3cb91239d19aeb01ba79015173,Bacteria(100);Pseudomonadota(100);Betaproteobacteria(97);Burkholderiales(97);Burkholderiales_unclassified(97);Burkholderiales_unclassified(97),Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiales_unclassified,Burkholderiales_unclassified
5decdad9c550489629ce441d32a69a1c,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
c57b70d65a63c4bf9f12c179c2416839,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Anaerotignum(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Anaerotignum
ebd1dcd162acede67bb633c42c7b2ac2,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
e2c355360209f0b71b70b85ed0f9532d,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Pararoseburia(93),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Pararoseburia
da247df6fe91b74bf38d3ecc1c05b4b0,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Micrococcales(100);Micrococcaceae(100);Micrococcus(99),Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus
41cb0c62655aa8da8968a06cde0f14a1,Bacteria(100);Bacteroidota(100);Bacteroidia(99);Bacteroidales(99);Porphyromonadaceae(99);Tannerella(98),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Tannerella
2de266b1ffa8e9ec6383c98096caf8f0,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Micrococcales(99);Microbacteriaceae(98);Microbacteriaceae_unclassified(98),Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacteriaceae_unclassified
88b4862756df007aa0c6bc2ba049708b,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Mycobacteriales(96);Corynebacteriaceae(96);Corynebacterium(96),Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium
6be3ad080a12e28c46c9ca4f94710ac7,Bacteria(100);Fusobacteriota(99);Fusobacteriia(99);Fusobacteriales(99);Leptotrichiaceae(99);Leptotrichia(97),Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia
3b74a95b189e134bb34c191b7693455d,Bacteria(100);Cyanobacteriota(100);Chloroplast(100);Chloroplast_incertae_sedis(100);Chloroplast(100);Streptophyta(100),Bacteria,Cyanobacteriota,Chloroplast,Chloroplast_incertae_sedis,Chloroplast,Streptophyta
ba0941f03086680ee946a10dfe90cf12,Bacteria(100);Fusobacteriota(100);Fusobacteriia(100);Fusobacteriales(100);Leptotrichiaceae(100);Leptotrichia(100),Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,Leptotrichia
6be678de197b54f9a04f6c984b91ef22,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(100);Sphingomonadales(100);Sphingomonadaceae(91);Blastomonas(91),Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas
01b99cb344ed2530f7d80897ffe257a9,Bacteria(100);Pseudomonadota(100);Betaproteobacteria(100);Burkholderiales(100);Comamonadaceae(96);Comamonadaceae_unclassified(96),Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonadaceae_unclassified
0be23adca941c1335eb04db17dc66e98,Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidales(100);Porphyromonadaceae(100);Porphyromonas(100),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas
28560cffcd31045fa07dd88557b43e05,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Clostridiaceae_1(100);Clostridiaceae_1_unclassified(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae_1,Clostridiaceae_1_unclassified
1a4ff0ff25ff4e919711422c2f605519,Bacteria(100);Pseudomonadota(98);Alphaproteobacteria(96);Alphaproteobacteria_unclassified(96);Alphaproteobacteria_unclassified(96);Alphaproteobacteria_unclassified(96),Bacteria,Pseudomonadota,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified
101968ec709b68fcd964a68ff226dcd1,Bacteria(100);Synergistota(100);Synergistia(100);Synergistales(100);Synergistaceae(100);Fretibacterium(100),Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Fretibacterium
bb173654871d294466912ef22f685faa,Bacteria(100);Bacillota(100);Negativicutes(100);Veillonellales(100);Veillonellaceae(100);Dialister(99),Bacteria,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister
58d6cee566e26e231916ccc2093ae053,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100),Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
30273eb317696f87e7b6fd37ada4bb8f,Bacteria(100);Pseudomonadota(89);Pseudomonadota_unclassified(89);Pseudomonadota_unclassified(89);Pseudomonadota_unclassified(89);Pseudomonadota_unclassified(89),Bacteria,Pseudomonadota,Pseudomonadota_unclassified,Pseudomonadota_unclassified,Pseudomonadota_unclassified,Pseudomonadota_unclassified
498ae808db957a63e20e836e1bf77f54,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
c9f68eb27669d95f1e365fc085b51ee6,Bacteria(100);Pseudomonadota(100);Gammaproteobacteria(98);Gammaproteobacteria_unclassified(98);Gammaproteobacteria_unclassified(98);Gammaproteobacteria_unclassified(98),Bacteria,Pseudomonadota,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
f9bc8716f02b0a22f03b1a686895aae1,Eukaryota(100);Plantae(100);Liliopsida(100);Poales(100);Poaceae(100);Zea(100),Eukaryota,Plantae,Liliopsida,Poales,Poaceae,Zea
7fee9350277038eef98dee70b4190563,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Peptostreptococcaceae(100);Romboutsia(95),Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Romboutsia
34e40677eda6fb724e9323b0835d5ab0,Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidales(100);Odoribacteraceae(100);Butyricimonas(100),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas
956d0a6f5a8e1d2fbb39df909cc14894,Bacteria(100);Bacillota(99);Clostridia(99);Eubacteriales(99);Eubacteriales_unclassified(99);Eubacteriales_unclassified(99),Bacteria,Bacillota,Clostridia,Eubacteriales,Eubacteriales_unclassified,Eubacteriales_unclassified
0f2a155a57fe6d0bf34767080706b3e1,Bacteria(100);Pseudomonadota(100);Gammaproteobacteria(100);Enterobacterales(100);Yersiniaceae(100);Rahnella(81),Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Rahnella
95f07780b7e9b8b504c2563e63950663,Bacteria(100);Bacillota(100);Negativicutes(100);Veillonellales(100);Veillonellaceae(100);Veillonellaceae_unclassified(100),Bacteria,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonellaceae_unclassified
0f55566622d8244073432b2e67b24baa,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Oscillospiraceae(100);Agathobaculum(98),Bacteria,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Agathobaculum
7f2aa6f3481a4039dcc8d1b8be32beb7,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Lachnoanaerobaculum(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum
f094a383692eb30761eb3d5c93240236,Bacteria(100);Pseudomonadota(100);Betaproteobacteria(100);Neisseriales(100);Neisseriaceae(100);Neisseriaceae_unclassified(100),Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseriaceae_unclassified
ecbf086d6ccbe5e8c2a69d0afb144662,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Micrococcales(100);Micrococcaceae(100);Pseudarthrobacter(99),Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter
c9a1082e87563e01347729352358bbcf,Bacteria(100);Bacillota(100);Bacilli(100);Caryophanales(100);Caryophanales_unclassified(100);Caryophanales_unclassified(100),Bacteria,Bacillota,Bacilli,Caryophanales,Caryophanales_unclassified,Caryophanales_unclassified
48eda83fda558aea8fdd32b9c8dfff98,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Peptoniphilaceae(100);Fenollaria(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Peptoniphilaceae,Fenollaria
7a20f7055ca2c7462cfa6a7aef16ec28,Bacteria(100);Bacillota(100);Bacilli(100);Lactobacillales(100);Enterococcaceae(100);Enterococcus(100),Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
ce0a68ef210192a51f60ec3eb8e3e92e,Bacteria(100);Campylobacterota(100);Campylobacteria(100);Campylobacterales(100);Campylobacteraceae(100);Campylobacter(100),Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
955d8fcbb35e8bc04c8df0c6aae34d34,Bacteria(100);Pseudomonadota(100);Alphaproteobacteria(100);Hyphomicrobiales(100);Rhizobiaceae(100);Agrobacterium(100),Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Agrobacterium
4ab53e40e06f3a9b0b9b2669d8a52f65,Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Segatella(89),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Segatella
3f448350064694e647b284259bdebb91,Bacteria(100);Bacillota(100);Bacilli(100);Lactobacillales(100);Streptococcaceae(100);Streptococcus(100),Bacteria,Bacillota,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
1c40ac02c49ea9e03881b0f183373417,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Micrococcales(98);Micrococcaceae(94);Rothia(92),Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia
1a5ff65c7f309159df626f810d96ae8b,Bacteria(100);Pseudomonadota(100);Gammaproteobacteria(100);Cardiobacteriales(99);Cardiobacteriaceae(99);Cardiobacterium(99),Bacteria,Pseudomonadota,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Cardiobacterium
816b94bcd935ca38afe71fd1e3c5356c,Bacteria(100);Bacillota(100);Clostridia(100);Eubacteriales(100);Lachnospiraceae(100);Lachnospiraceae_unclassified(100),Bacteria,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnospiraceae_unclassified
5fb5ace22c46fefb30969da7bb0dcb74,Bacteria(84);Bacteria_unclassified(84);Bacteria_unclassified(84);Bacteria_unclassified(84);Bacteria_unclassified(84);Bacteria_unclassified(84),Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
fe98555e63f547c33b3987391cd34d5d,Bacteria(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100);Bacteria_unclassified(100),Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
5042942b77f5b924b8f8c11de37a3626,Bacteria(100);Actinomycetota(100);Actinobacteria(100);Micrococcales(99);Micrococcaceae(99);Rothia(99),Bacteria,Actinomycetota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia
8659c05e82a2d1399cbc3fd26ab938e4,Bacteria(100);Actinomycetota(99);Actinobacteria(99);Mycobacteriales(99);Corynebacteriaceae(98);Corynebacterium(98),Bacteria,Actinomycetota,Actinobacteria,Mycobacteriales,Corynebacteriaceae,Corynebacterium
30ebe1a33c21c25c55e4fdbb5894b832,Bacteria(100);Bacteroidota(100);Bacteroidia(100);Bacteroidales(100);Prevotellaceae(100);Alloprevotella(100),Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella
